14 -2.3329e+01 -2.4328e+01 -2.5382e+01 -9.9231e+00 -1.6288e+01 -1.0762e+01 8.7988e+00 -2.5273e+01
15 -1.0389e+01 -1.9363e+01 -2.1301e+01 -1.5625e+01 -1.6213e+01 -1.9154e+01 -5.7788e+00 -1.3923e+01
16 -2.2528e+01 -1.0292e+01 -2.0532e+01 -1.8245e+01 -1.8292e+01 -2.5197e+01 1.0909e+00 -2.2102e+01
17 -1.4425e+01 -1.8199e+01 -2.2324e+01 -1.7615e+01 -6.8276e+00 -8.5245e+00 2.9580e+00 -1.7869e+01
18 -2.2630e+01 -2.4060e+01 -1.9743e+01 -7.5024e+00 -1.8121e+01 -1.5855e+01 2.4818e-01 -2.3422e+01
19 -1.8793e+01 -1.3445e+01 -1.9851e+01 -1.3824e+01 -1.8477e+01 -1.6685e+01 -7.8337e+00 -2.2352e+01
20 -1.4035e+01 -2.0835e+01 -2.4452e+01 -2.4045e+01 -2.1565e+01 -1.8352e+01 1.1770e+01 -2.0917e+01
21 -1.7340e+01 -1.5734e+01 -1.4076e+01 -1.8632e+01 2.9015e+00 2.5416e+00 -2.3979e+00 -2.2228e+01
22 -2.4702e+01 -1.5795e+01 -2.3225e+01 -1.7259e+01 -1.4833e+01 -1.1135e+01 2.2989e+00 -1.5924e+01
23 -2.1885e+01 -1.8729e+01 -2.0695e+01 -1.0476e+01 -9.1872e+00 -9.6231e+00 -2.5301e+00 -1.8405e+01
24 -1.3607e+01 -1.0857e+01 -2.2760e+01 -1.4032e+01 -1.9131e+01 -1.9803e+01 2.9377e+00 -2.4037e+01
25 -1.8986e+01 -1.8568e+01 -1.8428e+01 -2.2189e+01 -2.1608e+01 -1.9792e+01 5.0771e+00 -9.6946e+00
26 -1.7934e+01 -2.3635e+01 -2.1254e+01 -1.0425e+01 -7.5906e+00 -1.1687e+01 8.8326e+00 -2.0014e+01
27 -1.9005e+01 -1.6735e+01 -2.1781e+01 -1.5467e+01 -2.2833e+01 -2.2627e+01 1.3215e+00 -2.3043e+01
28 -1.8670e+01 -1.9348e+01 -2.5083e+01 -1.4721e+01 -1.7946e+01 -1.3525e+01 6.0030e+00 -2.3038e+01
29 -2.2657e+01 -2.2783e+01 -2.3071e+01 -7.8137e+00 -1.6159e+01 -1.5414e+01 5.5763e+00 -2.1488e+01
30 -1.9652e+01 -1.7928e+01 -1.4698e+01 -1.0276e+01 -1.3300e+01 -1.2520e+01 7.1427e+00 -1.3804e+01
31 -1.4888e+01 -1.8781e+01 -2.0870e+01 -3.5092e+00 -1.5117e+01 -1.9637e+01 5.0752e+00 -2.2971e+01
32 -2.2340e+01 -1.9404e+01 -2.3845e+01 -1.5474e+01 -1.9357e+01 -2.0248e+01 8.6130e-01 -2.4702e+01
33 -2.4235e+01 -1.8601e+01 -2.1458e+01 -9.4131e+00 -1.7905e+01 -1.6625e+01 8.1717e+00 -1.9935e+01
34 -1.7737e+01 -2.3099e+01 -2.3323e+01 -1.1188e+01 -1.2910e+01 -1.7126e+01 5.7015e+00 -2.2525e+01
35 -1.9266e+01 -1.8862e+01 -1.8766e+01 -1.9518e+01 -2.0387e+01 -1.7290e+01 1.3484e+00 -1.5616e+01
36 -1.3728e+01 -2.2933e+01 -1.8058e+01 -2.0053e+01 -1.6518e+01 -1.7017e+01 1.4256e+01 -2.3713e+01
37 -1.9687e+01 -2.3378e+01 -2.1769e+01 -1.2538e+01 -1.5555e+01 -1.8231e+01 8.4162e+00 -2.4406e+01
38 -1.6859e+01 -2.0237e+01 -2.4271e+01 -1.4296e+01 -8.5425e+00 -1.4174e+01 7.7275e+00 -1.8542e+01
39 -2.0480e+01 -2.4026e+01 -2.2225e+01 -1.8963e+01 -1.3021e+01 -7.4646e+00 1.0156e+01 -1.5304e+01
40 -2.1943e+01 -1.3042e+01 -1.7234e+01 -2.0899e+01 -1.9743e+01 -2.2255e+01 4.9165e+00 -2.5459e+01
41 -1.7619e+01 -2.1126e+01 -2.2685e+01 -1.0991e+01 -1.5053e+01 -1.3137e+01 -4.1389e+00 -2.3928e+01
42 -2.2637e+01 -1.2666e+01 -2.4320e+01 -1.0962e+01 -1.7339e+01 -1.6956e+01 5.2057e+00 -2.0276e+01
43 -2.0436e+01 -1.9430e+01 -2.1971e+01 -1.3168e+01 -2.0648e+01 -1.7461e+01 1.2822e+00 -1.5935e+01
44 -1.8870e+01 -1.6975e+01 -2.1102e+01 -1.7231e+01 -1.4010e+01 -1.2801e+01 1.6082e+00 -2.2020e+01
45 -2.1137e+01 -9.8531e+00 -2.5104e+01 -1.6763e+01 -1.8343e+01 -1.8370e+01 2.8916e+00 -1.2965e+01
46 -1.8062e+01 -1.8777e+01 -2.2242e+01 -1.3401e+01 -1.4556e+01 -1.6882e+01 1.0542e+00 -2.5352e+01
47 -2.0410e+01 -1.4855e+01 -2.0608e+01 -1.8978e+01 -1.2065e+01 -9.7297e+00 1.6748e+00 -2.0633e+01
48 -1.8991e+01 -1.8512e+01 -2.1938e+01 -1.3659e+01 -2.3173e+01 -2.2369e+01 6.0219e+00 -1.9151e+01
49 -2.0727e+01 -2.0678e+01 -2.1868e+01 -2.5639e+01 -1.7254e+01 -2.0278e+01 9.3220e+00 -1.1701e+01
50 -2.1721e+01 -2.0126e+01 -2.2323e+01 -4.1447e+00 -2.3707e+01 -1.8683e+01 8.7415e+00 -1.5328e+01
51 -2.2393e+01 -2.1628e+01 -2.3540e+01 -2.0320e+01 -7.9758e+00 -7.9942e+00 1.0998e+01 -2.0341e+01
52 -1.8275e+01 -1.5729e+01 -2.0279e+01 -5.3995e+00 -1.1550e+01 -1.0874e+01 -2.8051e+00 -2.2502e+01
53 -2.0137e+01 -1.7890e+01 -2.2236e+01 -1.7811e+01 -1.7887e+01 -1.9671e+01 4.5658e+00 -2.4084e+01
54 -1.5726e+01 -1.7651e+01 -1.8181e+01 -1.5408e+01 -1.0786e+01 -1.6526e+01 9.3140e-01 -1.8860e+01
55 -2.2054e+01 -2.0701e+01 -2.2748e+01 -1.4030e+01 -6.3267e+00 -6.8688e+00 5.1036e+00 -2.4678e+01
56 -1.7133e+01 -2.5657e+01 -2.2944e+01 -1.7687e+01 -2.3890e+01 -2.3202e+01 1.0649e+00 -2.3769e+01
57 -2.5227e+01 -2.0566e+01 -2.0228e+01 -2.1470e+01 -8.3572e+00 -1.0643e+01 5.9128e+00 -1.8536e+01
58 -1.7865e+01 -2.0947e+01 -2.1189e+01 -1.8302e+01 -1.8251e+01 -1.6655e+01 4.0294e+00 -2.4243e+01
59 -2.2321e+01 -2.0003e+01 -1.5038e+01 -1.7314e+01 -1.6189e+01 -1.6737e+01 -5.9825e+00 -2.0478e+01
60 -1.8015e+01 -1.1591e+01 -2.4862e+01 -1.3248e+01 -1.7970e+01 -2.0656e+01 3.2625e+00 -2.5420e+01
61 -1.9040e+01 -1.6492e+01 -2.4523e+01 -2.1283e+01 -2.2062e+01 -1.9624e+01 7.5145e+00 -2.1343e+01
62 -2.0206e+01 -1.8246e+01 -2.0010e+01 -1.6544e+01 -1.6708e+01 -1.3512e+01 4.9474e+00 -2.3719e+01
63 -2.2300e+01 -1.4520e+01 -2.3475e+01 -6.5600e+00 -1.5992e+01 -9.7163e+00 8.1361e+00 -1.9713e+01
64 -1.9741e+01 -1.6686e+01 -1.9744e+01 -1.0277e+01 -1.5230e+01 -1.7861e+01 -2.1347e+00 -2.3689e+01
65 -1.6356e+01 -1.7953e+01 -1.8014e+01 -2.0772e+01 -1.7891e+01 -1.8131e+01 6.1837e+00 -1.7011e+01
66 -1.8685e+01 -1.9493e+01 -1.9331e+01 -1.6446e+01 -1.9407e+01 -2.2330e+01 -1.6379e-01 -2.1415e+01
67 -2.1006e+01 -2.0278e+01 -1.4038e+01 -2.1181e+01 -2.4441e+01 -1.9794e+01 6.3807e+00 -2.4885e+01
68 -2.0996e+01 -2.4092e+01 -2.2394e+01 -1.4798e+01 -4.0976e+00 -2.4778e+00 9.8134e+00 -2.6514e+01
69 -1.7653e+01 -1.4482e+01 -1.5854e+01 -1.5331e+01 -1.7903e+01 -2.0320e+01 1.1664e+01 -2.4574e+01
70 -1.6474e+01 -2.3061e+01 -2.4737e+01 -1.4633e+01 -1.2306e+01 -1.3672e+01 8.2401e+00 -2.4392e+01
71 -1.8852e+01 -2.3324e+01 -1.2425e+01 -1.5856e+01 -1.6300e+01 -2.0307e+01 2.7864e-01 -1.9333e+01
72 -1.9023e+01 -1.8434e+01 -2.0408e+01 -1.6869e+01 -2.2785e+01 -2.2750e+01 9.6562e+00 -1.7748e+01
73 -2.0300e+01 -2.0430e+01 -1.6748e+01 -2.0232e+01 -1.9513e+01 -2.1791e+01 4.7975e+00 -2.5299e+01
74 -2.4302e+01 -2.0562e+01 -2.1551e+01 -5.9497e+00 -2.3385e+01 -2.0491e+01 9.7543e+00 -2.3033e+01
75 -2.4302e+01 -2.0636e+01 -2.2182e+01 -1.3901e+01 -1.4447e+01 -1.2930e+01 -5.2398e-01 -2.2735e+01
76 -1.5541e+01 -1.2295e+01 -2.2273e+01 -2.2707e+01 -2.3025e+01 -2.2691e+01 7.0536e+00 -2.0997e+01
77 -2.1248e+01 -1.7688e+01 -1.5150e+01 -1.6178e+01 -1.6529e+01 -1.7327e+01 -1.6710e+00 -2.1353e+01
78 -2.0362e+01 -1.9113e+01 -1.9217e+01 -1.9055e+01 -1.2808e+01 -1.4463e+01 6.2141e+00 -2.2649e+01
79 -1.9089e+01 -5.9864e+00 -2.1965e+01 -2.0123e+01 -1.8854e+01 -1.3697e+01 8.0674e+00 -2.5407e+01
80 -2.3584e+01 -2.4079e+01 -2.2531e+01 -1.6121e+01 -1.2412e+01 -1.1682e+01 -5.4464e-01 -2.4364e+01
81 -2.1787e+01 -1.7657e+01 -1.8819e+01 -1.2992e+01 -1.3996e+01 -1.9503e+01 -4.0836e-01 -2.0178e+01
82 -1.9034e+01 -1.7135e+01 -2.3216e+01 -1.2416e+01 -1.8099e+01 -2.0027e+01 -3.6572e+00 -1.5260e+01
83 -1.9941e+01 -1.3295e+01 -2.4258e+01 -1.0538e+01 -2.0621e+01 -2.3740e+01 7.2599e-01 -2.6355e+01
84 -1.6980e+01 -1.3290e+01 -2.2160e+01 -1.7133e+01 -2.3274e+01 -2.4085e+01 -1.0641e+00 -1.6372e+01
85 -1.9442e+01 -1.4010e+01 -2.0226e+01 -2.1779e+01 -2.2080e+01 -1.9681e+01 7.4480e+00 -2.2922e+01
86 -2.2571e+01 -1.7371e+01 -1.8537e+01 -1.9654e+01 -2.5910e+01 -2.3481e+01 1.1059e+01 -2.0234e+01
87 -2.0991e+01 -2.2996e+01 -2.0791e+01 -1.7331e+01 -1.7008e+01 -2.1373e+01 8.4550e+00 -2.4058e+01
88 -2.2015e+01 -1.6068e+01 -1.8546e+01 -1.7717e+01 -1.6821e+01 -2.1818e+01 7.3302e+00 -1.2686e+01
89 -2.0476e+01 -2.0125e+01 -1.9060e+01 -1.7073e+01 -1.5300e+01 -1.1541e+01 6.0830e+00 -1.7760e+01
90 -1.8433e+01 -2.3735e+01 -1.4517e+01 -1.8825e+01 -2.0787e+01 -2.0111e+01 3.3113e+00 -2.1647e+01
91 -1.6936e+01 -2.0805e+01 -1.8432e+01 -1.1069e+01 -1.4166e+01 -1.5744e+01 4.7862e+00 -2.4092e+01
92 -1.3762e+01 -2.2423e+01 -2.4394e+01 -1.9184e+01 -2.0389e+01 -2.2299e+01 6.1570e+00 -2.1219e+01
93 -1.5844e+01 -1.3340e+01 -1.9941e+01 -1.8767e+01 -2.3656e+01 -2.0130e+01 4.0299e+00 -2.2209e+01
94 -1.8464e+01 -1.6844e+01 -1.8150e+01 -1.8179e+01 -1.6871e+01 -1.8950e+01 2.8625e+00 -2.4136e+01
95 -1.8309e+01 -1.3860e+01 -2.1982e+01 -2.1018e+01 -2.1913e+01 -2.2982e+01 6.7598e+00 -2.2762e+01
96 -1.7817e+01 -1.9198e+01 -1.9037e+01 -1.2113e+01 -2.2413e+01 -2.2824e+01 2.3326e+00 -1.9253e+01
97 -2.2531e+01 -2.1144e+01 -1.4516e+01 -1.2866e+01 -1.1789e+01 -1.1006e+01 -7.9890e+00 -2.2468e+01
98 -1.7075e+01 -2.1297e+01 -2.2387e+01 -2.0949e+01 -1.1601e+01 -1.1953e+01 5.7028e+00 -2.5844e+01
99 -2.0949e+01 -1.6860e+01 -1.8870e+01 -1.7732e+01 -1.4991e+01 -1.0924e+01 4.2927e+00 -2.0768e+01
100 -1.7993e+01 -1.7492e+01 -2.0873e+01 -1.0261e+01 -2.0507e+01 -1.7056e+01 -1.8969e+00 -2.1944e+01
101 -2.3275e+01 -1.6728e+01 -2.2520e+01 -1.8103e+01 -1.8992e+01 -1.7536e+01 9.0392e+00 -2.3114e+01
102 -1.6328e+01 -2.0821e+01 -2.0373e+01 -1.3503e+01 -2.2843e+01 -2.2311e+01 4.8674e+00 -1.5609e+01
103 -1.8238e+01 -2.0746e+01 -2.3513e+01 -1.8778e+01 -1.4556e+01 -5.0656e+00 2.3559e+00 -2.2701e+01
104 -1.4852e+01 -1.1815e+01 -2.2337e+01 -1.0457e+01 -5.0175e+00 -9.5359e+00 6.8651e+00 -1.7898e+01
105 -2.2582e+01 -1.7501e+01 -1.7202e+01 -1.0279e+01 -1.6968e+01 -1.8455e+01 -4.5681e+00 -1.7222e+01
106 -1.9976e+01 -2.2259e+01 -2.0508e+01 -1.8443e+01 -1.0759e+01 -8.2940e+00 2.9106e+00 -2.5095e+01
107 -1.8758e+01 -2.2705e+01 -2.3578e+01 -2.3279e+01 -2.5003e+01 -2.2915e+01 1.0485e+01 -2.4102e+01
108 -1.9772e+01 -1.7162e+01 -2.0039e+01 -2.0054e+01 -1.7148e+01 -1.6532e+01 2.9933e+00 -2.1289e+01
109 -1.6887e+01 -2.4158e+01 -1.5857e+01 -1.7382e+01 -1.1682e+01 -1.2611e+01 -1.4814e+00 -2.1386e+01
110 -2.0148e+01 -2.2214e+01 -1.7685e+01 -7.3620e+00 -2.2989e+01 -1.3647e+01 9.4681e-01 -2.3401e+01
111 -1.9651e+01 -1.1653e+01 -2.0841e+01 -1.3645e+01 -1.9344e+01 -2.3322e+01 5.8907e+00 -2.2163e+01
112 -2.1689e+01 -2.0432e+01 -2.2658e+01 -1.3804e+01 -1.9451e+01 -1.6115e+01 8.9183e+00 -2.5489e+01
113 -2.3690e+01 -1.3693e+01 -2.5518e+01 -6.5100e+00 -1.7013e+01 -1.8563e+01 7.2545e+00 -2.0941e+01
114 -1.8166e+01 -1.7481e+01 -2.1005e+01 -6.1490e+00 -2.4545e+01 -2.5724e+01 8.9905e+00 -2.4464e+01
115 -1.6478e+01 -1.9421e+01 -2.0702e+01 -1.9918e+01 -1.8865e+01 -2.2376e+01 1.0118e+01 -1.8137e+01
116 -1.4560e+01 -2.1600e+01 -2.4540e+01 -1.4666e+01 -9.2039e+00 -1.5068e+01 9.6134e+00 -1.7810e+01
117 -2.4648e+01 -1.7665e+01 -2.3572e+01 -2.0580e+01 -1.2868e+01 -6.0034e+00 5.2777e+00 -2.4354e+01
118 -1.4859e+01 -1.8923e+01 -2.4630e+01 -9.2346e+00 -8.7044e+00 -1.4776e+01 8.7978e+00 -2.2214e+01
119 -1.3407e+01 -2.3861e+01 -2.2441e+01 -1.1800e+01 -1.3812e+01 -1.4216e+01 4.4351e+00 -1.9077e+01
120 -1.3412e+01 -1.4793e+01 -2.3416e+01 -1.9291e+01 -2.0737e+01 -2.4833e+01 2.1794e+00 -2.3695e+01
121 -2.1505e+01 -2.0386e+01 -2.3686e+01 -2.2309e+01 -1.2654e+01 -1.2702e+01 1.0451e+01 -1.7031e+01
122 -2.1696e+01 -1.4668e+01 -2.0390e+01 -1.6456e+01 -1.9006e+01 -2.4266e+01 2.0441e+00 -2.2896e+01
123 -2.4858e+01 -1.5030e+01 -2.1888e+01 -1.6182e+01 -1.4381e+01 -1.8769e+01 1.0395e+01 -2.5103e+01
124 -1.5358e+01 -2.0472e+01 -1.9734e+01 -1.5267e+01 -1.7647e+01 -2.2539e+01 5.5281e+00 -2.0249e+01
125 -1.9439e+01 -2.2138e+01 -2.4055e+01 -2.2090e+01 -1.7393e+01 -1.7614e+01 9.4870e+00 -1.9315e+01
126 -1.6350e+01 -2.2701e+01 -1.7820e+01 -1.3802e+01 -1.5470e+01 -7.2684e+00 -3.9450e+00 -2.4302e+01
127 -1.8698e+01 -1.1175e+01 -2.0051e+01 -1.8807e+01 -2.0879e+01 -2.3943e+01 5.8708e+00 -1.6277e+01
128 -2.0306e+01 -2.4390e+01 -2.5627e+01 -2.3089e+01 -1.4999e+01 -1.3288e+01 7.8352e+00 -1.0468e+01
129 -1.6459e+01 -1.2206e+01 -1.9017e+01 -7.3093e+00 -2.0679e+01 -2.0017e+01 5.3383e+00 -1.6812e+01
130 -2.2684e+01 -2.2192e+01 -1.6013e+01 -1.5365e+01 -2.0683e+01 -1.7395e+01 -2.1572e+00 -2.0432e+01
131 -2.4775e+01 -1.8892e+01 -2.0653e+01 -8.7278e+00 -1.2863e+01 -1.1554e+01 8.0503e+00 -2.1128e+01
132 -2.1977e+01 -2.3414e+01 -1.9005e+01 -1.5963e+01 -1.2725e+01 -1.5329e+01 5.6570e+00 -2.0750e+01
133 -1.5146e+01 -2.0107e+01 -2.3717e+01 -2.3827e+01 -9.9447e+00 -1.4812e+01 8.6418e+00 -1.3906e+01
134 -2.2532e+01 -2.4307e+01 -1.3543e+01 -1.7080e+01 -8.7783e+00 -5.5698e+00 -8.0516e+00 -1.1237e+01
135 -1.7158e+01 -2.0361e+01 -1.4980e+01 -1.3801e+01 -1.4104e+01 -1.5521e+01 -6.0641e+00 -2.4739e+01
136 -1.9629e+01 -2.3652e+01 -2.3316e+01 -1.3128e+01 -1.0266e+01 -1.7406e+01 1.0274e+01 -1.8817e+01
137 -1.8338e+01 -1.7666e+01 -2.1840e+01 -1.4315e+01 -9.3762e+00 -1.1105e+01 -6.9899e-01 -2.1972e+01
138 -2.2019e+01 -2.2229e+01 -1.8894e+01 -1.4980e+01 -1.7278e+01 -1.9286e+01 9.8422e-01 -2.5205e+01
139 -1.9737e+01 -1.8509e+01 -2.3513e+01 -1.4037e+01 -1.3618e+01 -1.1579e+01 5.7536e+00 -2.0631e+01
140 -2.1423e+01 -1.9887e+01 -2.4269e+01 -1.4004e+01 -1.1312e+01 -1.1609e+01 4.4961e+00 -1.8889e+01
141 -1.3699e+01 -2.4344e+01 -1.5438e+01 -1.1655e+01 -1.7463e+01 -1.7825e+01 -1.4298e+00 -2.4128e+01
142 -2.3747e+01 -1.7051e+01 -1.9730e+01 -1.1937e+01 -1.4767e+01 -1.1322e+01 -5.2866e+00 -2.3056e+01
143 -1.7946e+01 -2.3769e+01 -1.8825e+01 -2.6173e+01 -2.0017e+01 -2.2071e+01 9.8829e+00 -2.0394e+01
144 -2.0065e+01 -2.2899e+01 -2.2035e+01 -1.2832e+01 -2.1722e+01 -2.2323e+01 3.6231e+00 -1.7531e+01
145 -1.3515e+01 -1.9879e+01 -2.4382e+01 -1.5888e+01 -9.2566e+00 -9.5299e+00 6.5636e+00 -2.2567e+01
146 -1.9563e+01 -2.2030e+01 -2.0524e+01 -2.1415e+01 -1.2136e+01 -1.0208e+01 7.8807e+00 -2.0833e+01
147 -1.6017e+01 -1.8380e+01 -1.7329e+01 -1.8600e+00 -1.1363e+01 -1.0408e+01 3.2010e+00 -8.7717e+00
148 -1.7488e+01 -1.7361e+01 -2.1723e+01 -7.4242e+00 -2.1169e+01 -2.1713e+01 3.7854e+00 -1.7469e+01
149 -2.4070e+01 -1.9367e+01 -2.1986e+01 -8.8552e+00 -1.5741e+01 -1.7579e+01 -5.6975e-01 -2.5296e+01
150 -1.5976e+01 -1.8168e+01 -1.9951e+01 -1.8797e+01 -1.7027e+01 -1.1907e+01 1.4065e+00 -2.3513e+01
151 -2.0066e+01 -1.8056e+01 -2.3692e+01 -1.7086e+01 -2.1461e+01 -2.2579e+01 9.0392e+00 -2.4950e+01
152 -1.7205e+01 -2.2534e+01 -2.3112e+01 -1.8574e+01 -1.2926e+01 -2.1341e+01 5.9618e+00 -1.7414e+01
153 -2.0723e+01 -1.6193e+01 -1.8289e+01 -2.1642e+01 -1.3823e+01 -1.9525e+01 7.2136e+00 -2.3347e+01
154 -1.9593e+01 -1.9454e+01 -2.3574e+01 -1.5823e+01 -1.7638e+01 -1.5134e+01 8.7450e+00 -2.2867e+01
155 -2.2158e+01 -1.7698e+01 -1.9897e+01 -1.9560e+01 -1.7392e+01 -2.0938e+01 -5.2793e-01 -1.5770e+01
156 -1.7289e+01 -2.0838e+01 -2.1799e+01 -1.8237e+01 -2.2617e+01 -1.8644e+01 1.1989e+01 -2.5560e+01
157 -1.5443e+01 -1.6710e+01 -2.1083e+01 -1.4030e+01 -1.3452e+01 -7.6244e+00 9.2868e+00 -1.4384e+01
158 -2.0012e+01 -2.1035e+01 -2.4536e+01 -1.9313e+01 -1.7303e+01 -1.3986e+01 8.8596e+00 -2.5634e+01
159 -1.9283e+01 -2.3739e+01 -2.5819e+01 -2.0310e+01 -8.0535e+00 -1.6871e+01 5.0643e+00 -1.9890e+01
160 -2.1246e+01 -1.8460e+01 -2.3129e+01 -1.2236e+01 -2.2969e+01 -2.5230e+01 8.1897e+00 -2.5234e+01
161 -2.2581e+01 -1.7443e+01 -2.0079e+01 -1.7658e+01 -2.2641e+01 -2.2209e+01 1.0505e+01 -2.1276e+01
162 -1.9969e+01 -2.0606e+01 -2.5426e+01 -1.1480e+01 -1.9501e+01 -2.0091e+01 1.0387e+01 -1.8765e+01
163 -1.4863e+01 -2.2060e+01 -2.1471e+01 -2.2998e+01 -6.0105e+00 -2.5942e+00 1.0087e+01 -2.0488e+01
164 -1.7489e+01 -1.8279e+01 -1.1303e+01 -2.0767e+01 -1.6264e+01 -2.0727e+01 -3.2841e+00 -2.1227e+01
165 -1.9624e+01 -2.2492e+01 -2.3759e+01 -1.3675e+01 -2.2096e+01 -2.1208e+01 1.1100e+01 -1.9971e+01
166 -2.0978e+01 -2.0630e+01 -2.3742e+01 -2.1368e+01 -7.9201e+00 -1.5216e+01 9.5078e+00 -2.0123e+01
167 -1.8273e+01 -1.5450e+01 -2.0956e+01 -2.3443e+01 -1.0010e+01 -1.1788e+01 8.8477e+00 -2.3211e+01
168 -2.2190e+01 -1.8669e+01 -2.1166e+01 -1.0060e+01 -1.6360e+01 -4.2342e+00 1.8982e+00 -2.5214e+01
169 -2.2613e+01 -2.3813e+01 -2.0909e+01 -1.9986e+01 -2.0003e+01 -2.0721e+01 -8.1189e+00 -2.2900e+01
170 -2.0721e+01 -2.0086e+01 -2.2312e+01 -1.1168e+01 -1.8521e+01 -2.4781e+01 5.4548e+00 -2.0456e+01
171 -2.2674e+01 -1.7201e+01 -2.5255e+01 -1.6703e+01 -1.9650e+01 -1.5481e+01 4.8078e+00 -2.3445e+01
172 -1.5476e+01 -1.9194e+01 -1.8733e+01 -1.4632e+01 -1.2510e+01 -9.5899e+00 5.1959e+00 -2.4379e+01
173 -9.9880e+00 -1.3381e+01 -9.6314e+00 -1.9680e+01 -1.9318e+01 -1.6688e+01 -9.3310e-01 -1.5425e+01
174 -2.1058e+01 -1.7554e+01 -1.7021e+01 -2.2796e+01 -1.4226e+01 -1.6771e+01 -1.0656e+00 -2.3474e+01
175 -1.7823e+01 -2.2086e+01 -2.1123e+01 -1.5814e+01 -1.6099e+01 -1.1259e+01 8.7073e+00 -1.9928e+01
176 -2.2287e+01 -2.5019e+01 -2.0875e+01 -1.4691e+01 -1.8635e+01 -1.5562e+01 -1.0548e+00 -2.0442e+01
177 -2.2782e+01 -2.0727e+01 -1.9362e+01 -1.4731e+01 -1.2248e+01 -1.5347e+01 -4.0872e-01 -2.5827e+01
178 -1.5195e+01 -1.9764e+01 -2.1300e+01 -1.5532e+01 -1.4510e+01 -1.6321e+01 3.9476e+00 -2.3699e+01
179 -1.6132e+01 -1.9195e+01 -2.4720e+01 -1.4813e+01 -8.1294e-01 -7.0306e+00 -3.0344e+00 -1.5919e+01
180 -1.3485e+01 -1.7626e+01 -2.4301e+01 -5.3200e+00 -1.3230e+01 -1.8839e+01 3.4882e-01 -2.1634e+01
181 -1.6430e+01 -2.3551e+01 -2.2995e+01 -1.1829e+01 -1.5133e+01 -1.5226e+01 5.0178e-01 -2.2160e+01
182 -2.0352e+01 -2.1558e+01 -2.0418e+01 -2.1280e+01 -1.8364e+01 -1.1669e+01 7.8749e+00 -1.7207e+01
183 -1.6342e+01 -1.5233e+01 -1.7954e+01 -1.4493e+01 -2.0164e+01 -2.4556e+01 2.2144e+00 -2.4194e+01
184 -1.8077e+01 -1.6239e+01 -1.6827e+01 -1.5894e+01 -1.9951e+01 -2.3375e+01 9.1347e+00 -2.5201e+01
185 -2.4721e+01 -1.7450e+01 -2.0248e+01 -1.6070e+01 -1.7377e+01 -2.0567e+01 8.4623e+00 -2.5843e+01
186 -2.3204e+01 -2.2364e+01 -1.5816e+01 -2.0271e+01 -1.9175e+01 -1.2226e+01 -4.0629e+00 -1.4397e+01
187 -2.3219e+01 -9.0605e+00 -1.8537e+01 -1.9972e+01 -1.9718e+01 -2.6500e+01 -4.5495e+00 -1.8042e+01
188 -2.0215e+01 -1.9963e+01 -2.4776e+01 -1.1719e+01 -1.7856e+01 -1.4395e+01 7.6084e+00 -1.8346e+01
189 -2.0609e+01 -2.3644e+01 -1.8808e+01 -1.2557e+01 -1.1324e+01 -1.2040e+01 -1.7370e+00 -2.4708e+01
190 -2.1289e+01 -2.1666e+01 -2.6093e+01 -7.6005e+00 -1.6008e+01 -1.2598e+01 4.4600e-01 -2.3535e+01
